#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Button Down,Button Up,End of File
2017,07/05/2022 10:28:24,23.142,,,
2018,07/05/2022 10:33:24,23.153,,,
2019,07/05/2022 10:38:24,23.185,,,
2020,07/05/2022 10:43:24,23.206,,,
2021,07/05/2022 10:48:24,23.196,,,
2022,07/05/2022 10:53:24,23.185,,,
2023,07/05/2022 10:58:24,23.196,,,
2024,07/05/2022 11:03:24,23.206,,,
2025,07/05/2022 11:08:24,23.206,,,
2026,07/05/2022 11:13:24,23.196,,,
2027,07/05/2022 11:18:24,23.217,,,
2028,07/05/2022 11:23:24,23.217,,,
2029,07/05/2022 11:28:24,23.228,,,
2030,07/05/2022 11:33:24,23.228,,,
2031,07/05/2022 11:38:24,23.228,,,
2032,07/05/2022 11:43:24,23.228,,,
2033,07/05/2022 11:48:24,23.217,,,
2034,07/05/2022 11:53:24,23.228,,,
2035,07/05/2022 11:58:24,23.249,,,
2036,07/05/2022 12:03:24,23.228,,,
2037,07/05/2022 12:08:24,23.228,,,
2038,07/05/2022 12:13:24,23.228,,,
2039,07/05/2022 12:18:24,23.217,,,
2040,07/05/2022 12:23:24,23.271,,,
2041,07/05/2022 12:28:24,23.271,,,
2042,07/05/2022 12:33:24,23.292,,,
2043,07/05/2022 12:38:24,23.292,,,
2044,07/05/2022 12:43:24,23.281,,,
2045,07/05/2022 12:48:24,23.260,,,
2046,07/05/2022 12:53:24,23.271,,,
2047,07/05/2022 12:58:24,23.281,,,
2048,07/05/2022 13:03:24,23.303,,,
2049,07/05/2022 13:08:24,23.303,,,
2050,07/05/2022 13:13:24,23.346,,,
2051,07/05/2022 13:18:24,23.335,,,
2052,07/05/2022 13:23:24,23.314,,,
2053,07/05/2022 13:28:24,23.324,,,
2054,07/05/2022 13:33:24,23.335,,,
2055,07/05/2022 13:38:24,23.314,,,
2056,07/05/2022 13:43:24,23.324,,,
2057,07/05/2022 13:48:24,23.324,,,
2058,07/05/2022 13:53:24,23.324,,,
2059,07/05/2022 13:58:24,23.324,,,
2060,07/05/2022 14:03:24,23.303,,,
2061,07/05/2022 14:08:24,23.314,,,
2062,07/05/2022 14:13:24,23.303,,,
2063,07/05/2022 14:18:24,23.303,,,
2064,07/05/2022 14:23:24,23.292,,,
2065,07/05/2022 14:28:24,23.303,,,
2066,07/05/2022 14:33:24,23.281,,,
2067,07/05/2022 14:38:24,23.303,,,
2068,07/05/2022 14:43:24,23.271,,,
2069,07/05/2022 14:48:24,23.303,,,
2070,07/05/2022 14:53:24,23.281,,,
2071,07/05/2022 14:58:24,23.271,,,
2072,07/05/2022 15:03:24,23.292,,,
2073,07/05/2022 15:08:24,23.303,,,
2074,07/05/2022 15:13:24,23.281,,,
2075,07/05/2022 15:18:24,23.281,,,
2076,07/05/2022 15:23:24,23.281,,,
2077,07/05/2022 15:28:24,23.292,,,
2078,07/05/2022 15:33:24,23.249,,,
2079,07/05/2022 15:38:24,23.271,,,
2080,07/05/2022 15:43:24,23.271,,,
2081,07/05/2022 15:48:24,23.260,,,
2082,07/05/2022 15:53:24,23.249,,,
2083,07/05/2022 15:58:24,23.281,,,
2084,07/05/2022 16:03:24,23.249,,,
2085,07/05/2022 16:08:24,23.239,,,
2086,07/05/2022 16:13:24,23.249,,,
2087,07/05/2022 16:18:24,23.239,,,
2088,07/05/2022 16:23:24,23.239,,,
2089,07/05/2022 16:28:24,23.217,,,
2090,07/05/2022 16:33:24,23.228,,,
2091,07/05/2022 16:38:24,23.228,,,
2092,07/05/2022 16:43:24,23.206,,,
2093,07/05/2022 16:48:24,23.217,,,
2094,07/05/2022 16:53:24,23.206,,,
2095,07/05/2022 16:58:24,23.206,,,
2096,07/05/2022 17:03:24,23.206,,,
2097,07/05/2022 17:08:24,23.185,,,
2098,07/05/2022 17:13:24,23.206,,,
2099,07/05/2022 17:18:24,23.196,,,
2100,07/05/2022 17:23:24,23.196,,,
2101,07/05/2022 17:28:24,23.196,,,
2102,07/05/2022 17:33:24,23.196,,,
2103,07/05/2022 17:38:24,23.185,,,
2104,07/05/2022 17:43:24,23.185,,,
2105,07/05/2022 17:48:24,23.185,,,
2106,07/05/2022 17:53:24,23.174,,,
2107,07/05/2022 17:58:24,23.174,,,
2108,07/05/2022 18:03:24,23.185,,,
2109,07/05/2022 18:08:24,23.174,,,
2110,07/05/2022 18:13:24,23.174,,,
2111,07/05/2022 18:18:24,23.163,,,
2112,07/05/2022 18:23:24,23.174,,,
2113,07/05/2022 18:28:24,23.153,,,
2114,07/05/2022 18:33:24,23.185,,,
2115,07/05/2022 18:38:24,23.163,,,
2116,07/05/2022 18:43:24,23.142,,,
2117,07/05/2022 18:48:24,23.131,,,
2118,07/05/2022 18:53:24,23.142,,,
2119,07/05/2022 18:58:24,23.153,,,
2120,07/05/2022 19:03:24,23.153,,,
2121,07/05/2022 19:08:24,23.131,,,
2122,07/05/2022 19:13:24,23.142,,,
2123,07/05/2022 19:18:24,23.131,,,
2124,07/05/2022 19:23:24,23.121,,,
2125,07/05/2022 19:28:24,23.131,,,
2126,07/05/2022 19:33:24,23.110,,,
2127,07/05/2022 19:38:24,23.131,,,
2128,07/05/2022 19:43:24,23.131,,,
2129,07/05/2022 19:48:24,23.131,,,
2130,07/05/2022 19:53:24,23.099,,,
2131,07/05/2022 19:58:24,23.121,,,
2132,07/05/2022 20:03:24,23.110,,,
2133,07/05/2022 20:08:24,23.099,,,
2134,07/05/2022 20:13:24,23.131,,,
2135,07/05/2022 20:18:24,23.099,,,
2136,07/05/2022 20:23:24,23.099,,,
2137,07/05/2022 20:28:24,23.110,,,
2138,07/05/2022 20:33:24,23.121,,,
2139,07/05/2022 20:38:24,23.110,,,
2140,07/05/2022 20:43:24,23.121,,,
2141,07/05/2022 20:48:24,23.110,,,
2142,07/05/2022 20:53:24,23.099,,,
2143,07/05/2022 20:58:24,23.099,,,
2144,07/05/2022 21:03:24,23.099,,,
2145,07/05/2022 21:08:24,23.110,,,
2146,07/05/2022 21:13:24,23.110,,,
2147,07/05/2022 21:18:24,23.099,,,
2148,07/05/2022 21:23:24,23.078,,,
2149,07/05/2022 21:28:24,23.088,,,
2150,07/05/2022 21:33:24,23.099,,,
2151,07/05/2022 21:38:24,23.088,,,
2152,07/05/2022 21:43:24,23.088,,,
2153,07/05/2022 21:48:24,23.121,,,
2154,07/05/2022 21:53:24,23.088,,,
2155,07/05/2022 21:58:24,23.078,,,
2156,07/05/2022 22:03:24,23.067,,,
2157,07/05/2022 22:08:24,23.088,,,
2158,07/05/2022 22:13:24,23.078,,,
2159,07/05/2022 22:18:24,23.078,,,
2160,07/05/2022 22:23:24,23.078,,,
2161,07/05/2022 22:28:24,23.067,,,
2162,07/05/2022 22:33:24,23.099,,,
2163,07/05/2022 22:38:24,23.078,,,
2164,07/05/2022 22:43:24,23.078,,,
2165,07/05/2022 22:48:24,23.067,,,
2166,07/05/2022 22:53:24,23.067,,,
2167,07/05/2022 22:58:24,23.056,,,
2168,07/05/2022 23:03:24,23.045,,,
2169,07/05/2022 23:08:24,23.067,,,
2170,07/05/2022 23:13:24,23.045,,,
2171,07/05/2022 23:18:24,23.056,,,
2172,07/05/2022 23:23:24,23.035,,,
2173,07/05/2022 23:28:24,23.013,,,
2174,07/05/2022 23:33:24,22.992,,,
2175,07/05/2022 23:38:24,23.003,,,
2176,07/05/2022 23:43:24,23.003,,,
2177,07/05/2022 23:48:24,22.992,,,
2178,07/05/2022 23:53:24,23.003,,,
2179,07/05/2022 23:58:24,22.970,,,
2180,07/06/2022 00:03:24,22.981,,,
2181,07/06/2022 00:08:24,22.949,,,
2182,07/06/2022 00:13:24,22.981,,,
2183,07/06/2022 00:18:24,22.949,,,
2184,07/06/2022 00:23:24,22.949,,,
2185,07/06/2022 00:28:24,22.949,,,
2186,07/06/2022 00:33:24,22.960,,,
2187,07/06/2022 00:38:24,22.960,,,
2188,07/06/2022 00:43:24,22.938,,,
2189,07/06/2022 00:48:24,22.949,,,
2190,07/06/2022 00:53:24,22.938,,,
2191,07/06/2022 00:58:24,22.938,,,
2192,07/06/2022 01:03:24,22.927,,,
2193,07/06/2022 01:08:24,22.917,,,
2194,07/06/2022 01:13:24,22.917,,,
2195,07/06/2022 01:18:24,22.917,,,
2196,07/06/2022 01:23:24,22.917,,,
2197,07/06/2022 01:28:24,22.906,,,
2198,07/06/2022 01:33:24,22.927,,,
2199,07/06/2022 01:38:24,22.895,,,
2200,07/06/2022 01:43:24,22.885,,,
2201,07/06/2022 01:48:24,22.906,,,
2202,07/06/2022 01:53:24,22.874,,,
2203,07/06/2022 01:58:24,22.874,,,
2204,07/06/2022 02:03:24,22.885,,,
2205,07/06/2022 02:08:24,22.863,,,
2206,07/06/2022 02:13:24,22.874,,,
2207,07/06/2022 02:18:24,22.874,,,
2208,07/06/2022 02:23:24,22.842,,,
2209,07/06/2022 02:28:24,22.852,,,
2210,07/06/2022 02:33:24,22.852,,,
2211,07/06/2022 02:38:24,22.842,,,
2212,07/06/2022 02:43:24,22.831,,,
2213,07/06/2022 02:48:24,22.842,,,
2214,07/06/2022 02:53:24,22.810,,,
2215,07/06/2022 02:58:24,22.810,,,
2216,07/06/2022 03:03:24,22.799,,,
2217,07/06/2022 03:08:24,22.810,,,
2218,07/06/2022 03:13:24,22.820,,,
2219,07/06/2022 03:18:24,22.810,,,
2220,07/06/2022 03:23:24,22.831,,,
2221,07/06/2022 03:28:24,22.788,,,
2222,07/06/2022 03:33:24,22.799,,,
2223,07/06/2022 03:38:24,22.777,,,
2224,07/06/2022 03:43:24,22.799,,,
2225,07/06/2022 03:48:24,22.777,,,
2226,07/06/2022 03:53:24,22.767,,,
2227,07/06/2022 03:58:24,22.756,,,
2228,07/06/2022 04:03:24,22.767,,,
2229,07/06/2022 04:08:24,22.745,,,
2230,07/06/2022 04:13:24,22.756,,,
2231,07/06/2022 04:18:24,22.767,,,
2232,07/06/2022 04:23:24,22.745,,,
2233,07/06/2022 04:28:24,22.767,,,
2234,07/06/2022 04:33:24,22.745,,,
2235,07/06/2022 04:38:24,22.767,,,
2236,07/06/2022 04:43:24,22.756,,,
2237,07/06/2022 04:48:24,22.767,,,
2238,07/06/2022 04:53:24,22.767,,,
2239,07/06/2022 04:58:24,22.756,,,
2240,07/06/2022 05:03:24,22.777,,,
2241,07/06/2022 05:08:24,22.767,,,
2242,07/06/2022 05:13:24,22.799,,,
2243,07/06/2022 05:18:24,22.767,,,
2244,07/06/2022 05:23:24,22.777,,,
2245,07/06/2022 05:28:24,22.745,,,
2246,07/06/2022 05:33:24,22.799,,,
2247,07/06/2022 05:38:24,22.788,,,
2248,07/06/2022 05:43:24,22.799,,,
2249,07/06/2022 05:48:24,22.756,,,
2250,07/06/2022 05:53:24,22.788,,,
2251,07/06/2022 05:58:24,22.777,,,
2252,07/06/2022 06:03:24,22.756,,,
2253,07/06/2022 06:08:24,22.777,,,
2254,07/06/2022 06:13:24,22.767,,,
2255,07/06/2022 06:18:24,22.767,,,
2256,07/06/2022 06:23:24,22.799,,,
2257,07/06/2022 06:28:24,22.767,,,
2258,07/06/2022 06:33:24,22.767,,,
2259,07/06/2022 06:38:24,22.767,,,
2260,07/06/2022 06:43:24,22.788,,,
2261,07/06/2022 06:48:24,22.777,,,
2262,07/06/2022 06:53:24,22.777,,,
2263,07/06/2022 06:58:24,22.767,,,
2264,07/06/2022 07:03:24,22.777,,,
2265,07/06/2022 07:08:24,22.745,,,
2266,07/06/2022 07:13:24,22.767,,,
2267,07/06/2022 07:18:24,22.767,,,
2268,07/06/2022 07:23:24,22.756,,,
2269,07/06/2022 07:28:24,22.734,,,
2270,07/06/2022 07:33:24,22.745,,,
2271,07/06/2022 07:38:24,22.745,,,
2272,07/06/2022 07:43:24,22.745,,,
2273,07/06/2022 07:48:24,22.745,,,
2274,07/06/2022 07:53:24,22.713,,,
2275,07/06/2022 07:58:24,22.734,,,
2276,07/06/2022 08:03:24,22.734,,,
2277,07/06/2022 08:08:24,22.724,,,
2278,07/06/2022 08:13:24,22.724,,,
2279,07/06/2022 08:18:24,22.724,,,
2280,07/06/2022 08:23:24,22.724,,,
2281,07/06/2022 08:28:24,22.713,,,
2282,07/06/2022 08:33:24,22.702,,,
2283,07/06/2022 08:38:24,22.702,,,
2284,07/06/2022 08:43:24,22.702,,,
2285,07/06/2022 08:48:24,22.692,,,
2286,07/06/2022 08:53:24,22.692,,,
2287,07/06/2022 08:58:24,22.681,,,
2288,07/06/2022 09:03:24,22.692,,,
2289,07/06/2022 09:08:24,22.692,,,
2290,07/06/2022 09:13:24,22.702,,,
2291,07/06/2022 09:18:24,22.702,,,
2292,07/06/2022 09:23:24,22.692,,,
2293,07/06/2022 09:28:24,22.681,,,
2294,07/06/2022 09:33:24,22.702,,,
2295,07/06/2022 09:38:24,22.681,,,
2296,07/06/2022 09:43:24,22.681,,,
2297,07/06/2022 09:48:24,22.692,,,
2298,07/06/2022 09:53:24,22.681,,,
2299,07/06/2022 09:58:24,22.681,,,
2300,07/06/2022 10:03:24,22.681,,,
2301,07/06/2022 10:08:24,22.692,,,
2302,07/06/2022 10:13:24,22.681,,,
2303,07/06/2022 10:18:24,22.681,,,
2304,07/06/2022 10:23:24,22.692,,,
2305,07/06/2022 10:28:24,22.713,,,
2306,07/06/2022 10:33:24,22.713,,,
2307,07/06/2022 10:38:24,22.734,,,
2308,07/06/2022 10:43:24,22.734,,,
2309,07/06/2022 10:48:24,22.713,,,
2310,07/06/2022 10:53:24,22.724,,,
2311,07/06/2022 10:58:24,22.734,,,
2312,07/06/2022 11:03:24,22.745,,,
2313,07/06/2022 11:08:24,22.756,,,
2314,07/06/2022 11:13:24,22.777,,,
2315,07/06/2022 11:18:24,22.777,,,
2316,07/06/2022 11:23:24,22.788,,,
2317,07/06/2022 11:28:24,22.810,,,
2318,07/06/2022 11:33:24,22.820,,,
2319,07/06/2022 11:38:24,22.831,,,
2320,07/06/2022 11:43:24,22.820,,,
2321,07/06/2022 11:48:24,22.906,,,
2322,07/06/2022 11:53:24,22.874,,,
2323,07/06/2022 11:58:24,22.842,,,
2324,07/06/2022 12:03:24,22.831,,,
2325,07/06/2022 12:08:24,22.810,,,
2326,07/06/2022 12:13:24,22.863,,,
2327,07/06/2022 12:18:24,22.895,,,
2328,07/06/2022 12:23:24,22.906,,,
2329,07/06/2022 12:28:24,22.906,,,
2330,07/06/2022 12:33:24,22.970,,,
2331,07/06/2022 12:38:24,22.960,,,
2332,07/06/2022 12:43:24,23.024,,,
2333,07/06/2022 12:48:24,23.056,,,
2334,07/06/2022 12:53:24,23.078,,,
2335,07/06/2022 12:58:24,23.067,,,
2336,07/06/2022 13:03:24,23.099,,,
2337,07/06/2022 13:08:24,23.078,,,
2338,07/06/2022 13:13:24,23.110,,,
2339,07/06/2022 13:18:24,23.142,,,
2340,07/06/2022 13:23:24,23.153,,,
2341,07/06/2022 13:28:24,23.163,,,
2342,07/06/2022 13:33:24,23.206,,,
2343,07/06/2022 13:38:24,23.217,,,
2344,07/06/2022 13:43:24,23.206,,,
2345,07/06/2022 13:48:24,23.217,,,
2346,07/06/2022 13:53:24,23.239,,,
2347,07/06/2022 13:58:24,23.260,,,
2348,07/06/2022 14:03:24,23.271,,,
2349,07/06/2022 14:08:24,23.292,,,
2350,07/06/2022 14:13:24,23.324,,,
2351,07/06/2022 14:18:24,23.356,,,
2352,07/06/2022 14:23:24,23.367,,,
2353,07/06/2022 14:28:24,23.367,,,
2354,07/06/2022 14:33:24,23.432,,,
2355,07/06/2022 14:38:24,23.442,,,
2356,07/06/2022 14:43:24,23.432,,,
2357,07/06/2022 14:48:24,23.464,,,
2358,07/06/2022 14:53:24,23.507,,,
2359,07/06/2022 14:58:24,23.496,,,
2360,07/06/2022 15:03:24,23.496,,,
2361,07/06/2022 15:08:24,23.528,,,
2362,07/06/2022 15:13:24,23.517,,,
2363,07/06/2022 15:18:24,23.550,,,
2364,07/06/2022 15:23:24,23.560,,,
2365,07/06/2022 15:28:24,23.550,,,
2366,07/06/2022 15:33:24,23.582,,,
2367,07/06/2022 15:38:24,23.582,,,
2368,07/06/2022 15:43:24,23.582,,,
2369,07/06/2022 15:48:24,23.614,,,
2370,07/06/2022 15:53:24,23.625,,,
2371,07/06/2022 15:58:24,23.657,,,
2372,07/06/2022 16:03:24,23.646,,,
2373,07/06/2022 16:08:24,23.678,,,
2374,07/06/2022 16:13:24,23.678,,,
2375,07/06/2022 16:18:24,23.710,,,
2376,07/06/2022 16:23:24,23.710,,,
2377,07/06/2022 16:28:24,23.732,,,
2378,07/06/2022 16:33:24,23.732,,,
2379,07/06/2022 16:38:24,23.743,,,
2380,07/06/2022 16:43:24,23.764,,,
2381,07/06/2022 16:48:24,23.764,,,
2382,07/06/2022 16:53:24,23.785,,,
2383,07/06/2022 16:58:24,23.775,,,
2384,07/06/2022 17:03:24,23.775,,,
2385,07/06/2022 17:08:24,23.775,,,
2386,07/06/2022 17:13:24,23.807,,,
2387,07/06/2022 17:18:24,23.796,,,
2388,07/06/2022 17:23:24,23.796,,,
2389,07/06/2022 17:28:24,23.807,,,
2390,07/06/2022 17:33:24,23.807,,,
2391,07/06/2022 17:38:24,23.796,,,
2392,07/06/2022 17:43:24,23.828,,,
2393,07/06/2022 17:48:24,23.807,,,
2394,07/06/2022 17:53:24,23.785,,,
2395,07/06/2022 17:58:24,23.807,,,
2396,07/06/2022 18:03:24,23.785,,,
2397,07/06/2022 18:08:24,23.796,,,
2398,07/06/2022 18:13:24,23.807,,,
2399,07/06/2022 18:18:24,23.807,,,
2400,07/06/2022 18:23:24,23.807,,,
2401,07/06/2022 18:28:24,23.775,,,
2402,07/06/2022 18:33:24,23.785,,,
2403,07/06/2022 18:38:24,23.775,,,
2404,07/06/2022 18:43:24,23.785,,,
2405,07/06/2022 18:48:24,23.775,,,
2406,07/06/2022 18:53:24,23.785,,,
2407,07/06/2022 18:58:24,23.764,,,
2408,07/06/2022 19:03:24,23.775,,,
2409,07/06/2022 19:08:24,23.753,,,
2410,07/06/2022 19:13:24,23.753,,,
2411,07/06/2022 19:18:24,23.743,,,
2412,07/06/2022 19:23:24,23.732,,,
2413,07/06/2022 19:28:24,23.732,,,
2414,07/06/2022 19:33:24,23.732,,,
2415,07/06/2022 19:38:24,23.700,,,
2416,07/06/2022 19:43:24,23.678,,,
2417,07/06/2022 19:48:24,23.668,,,
2418,07/06/2022 19:53:24,23.678,,,
2419,07/06/2022 19:58:24,23.657,,,
2420,07/06/2022 20:03:24,23.635,,,
2421,07/06/2022 20:08:24,23.646,,,
2422,07/06/2022 20:13:24,23.603,,,
2423,07/06/2022 20:18:24,23.582,,,
2424,07/06/2022 20:23:24,23.592,,,
2425,07/06/2022 20:28:24,23.592,,,
2426,07/06/2022 20:33:24,23.571,,,
2427,07/06/2022 20:38:24,23.571,,,
2428,07/06/2022 20:43:24,23.560,,,
2429,07/06/2022 20:48:24,23.550,,,
2430,07/06/2022 20:53:24,23.528,,,
2431,07/06/2022 20:58:24,23.496,,,
2432,07/06/2022 21:03:24,23.507,,,
2433,07/06/2022 21:08:24,23.485,,,
2434,07/06/2022 21:13:24,23.464,,,
2435,07/06/2022 21:18:24,23.453,,,
2436,07/06/2022 21:23:24,23.464,,,
2437,07/06/2022 21:28:24,23.453,,,
2438,07/06/2022 21:33:24,23.442,,,
2439,07/06/2022 21:38:24,23.453,,,
2440,07/06/2022 21:43:24,23.421,,,
2441,07/06/2022 21:48:24,23.410,,,
2442,07/06/2022 21:53:24,23.410,,,
2443,07/06/2022 21:58:24,23.367,,,
2444,07/06/2022 22:03:24,23.389,,,
2445,07/06/2022 22:08:24,23.378,,,
2446,07/06/2022 22:13:24,23.367,,,
2447,07/06/2022 22:18:24,23.356,,,
2448,07/06/2022 22:23:24,23.346,,,
2449,07/06/2022 22:28:24,23.314,,,
2450,07/06/2022 22:33:24,23.303,,,
2451,07/06/2022 22:38:24,23.292,,,
2452,07/06/2022 22:43:24,23.292,,,
2453,07/06/2022 22:48:24,23.281,,,
2454,07/06/2022 22:53:24,23.292,,,
2455,07/06/2022 22:58:24,23.292,,,
2456,07/06/2022 23:03:24,23.292,,,
2457,07/06/2022 23:08:24,23.281,,,
2458,07/06/2022 23:13:24,23.281,,,
2459,07/06/2022 23:18:24,23.260,,,
2460,07/06/2022 23:23:24,23.260,,,
2461,07/06/2022 23:28:24,23.260,,,
2462,07/06/2022 23:33:24,23.228,,,
2463,07/06/2022 23:38:24,23.228,,,
2464,07/06/2022 23:43:24,23.206,,,
2465,07/06/2022 23:48:24,23.196,,,
2466,07/06/2022 23:53:24,23.174,,,
2467,07/06/2022 23:58:24,23.185,,,
2468,07/07/2022 00:03:24,23.185,,,
2469,07/07/2022 00:08:24,23.174,,,
2470,07/07/2022 00:13:24,23.142,,,
2471,07/07/2022 00:18:24,23.174,,,
2472,07/07/2022 00:23:24,23.131,,,
2473,07/07/2022 00:28:24,23.131,,,
2474,07/07/2022 00:33:24,23.131,,,
2475,07/07/2022 00:38:24,23.153,,,
2476,07/07/2022 00:43:24,23.131,,,
2477,07/07/2022 00:48:24,23.099,,,
2478,07/07/2022 00:53:24,23.078,,,
2479,07/07/2022 00:58:24,23.067,,,
2480,07/07/2022 01:03:24,23.056,,,
2481,07/07/2022 01:08:24,23.003,,,
2482,07/07/2022 01:13:24,23.013,,,
2483,07/07/2022 01:18:24,23.013,,,
2484,07/07/2022 01:23:24,23.013,,,
2485,07/07/2022 01:28:24,23.024,,,
2486,07/07/2022 01:33:24,23.003,,,
2487,07/07/2022 01:38:24,23.024,,,
2488,07/07/2022 01:43:24,23.003,,,
2489,07/07/2022 01:48:24,22.992,,,
2490,07/07/2022 01:53:24,22.981,,,
2491,07/07/2022 01:58:24,22.970,,,
2492,07/07/2022 02:03:24,22.949,,,
2493,07/07/2022 02:08:24,22.906,,,
2494,07/07/2022 02:13:24,22.906,,,
2495,07/07/2022 02:18:24,22.885,,,
2496,07/07/2022 02:23:24,22.895,,,
2497,07/07/2022 02:28:24,22.895,,,
2498,07/07/2022 02:33:24,22.885,,,
2499,07/07/2022 02:38:24,22.885,,,
2500,07/07/2022 02:43:24,22.874,,,
2501,07/07/2022 02:48:24,22.885,,,
2502,07/07/2022 02:53:24,22.874,,,
2503,07/07/2022 02:58:24,22.842,,,
2504,07/07/2022 03:03:24,22.852,,,
2505,07/07/2022 03:08:24,22.852,,,
2506,07/07/2022 03:13:24,22.831,,,
2507,07/07/2022 03:18:24,22.842,,,
2508,07/07/2022 03:23:24,22.831,,,
2509,07/07/2022 03:28:24,22.842,,,
2510,07/07/2022 03:33:24,22.810,,,
2511,07/07/2022 03:38:24,22.788,,,
2512,07/07/2022 03:43:24,22.799,,,
2513,07/07/2022 03:48:24,22.788,,,
2514,07/07/2022 03:53:24,22.756,,,
2515,07/07/2022 03:58:24,22.734,,,
2516,07/07/2022 04:03:24,22.734,,,
2517,07/07/2022 04:08:24,22.756,,,
2518,07/07/2022 04:13:24,22.734,,,
2519,07/07/2022 04:18:24,22.724,,,
2520,07/07/2022 04:23:24,22.692,,,
2521,07/07/2022 04:28:24,22.702,,,
2522,07/07/2022 04:33:24,22.702,,,
2523,07/07/2022 04:38:24,22.713,,,
2524,07/07/2022 04:43:24,22.681,,,
2525,07/07/2022 04:48:24,22.702,,,
2526,07/07/2022 04:53:24,22.702,,,
2527,07/07/2022 04:58:24,22.681,,,
2528,07/07/2022 05:03:24,22.670,,,
2529,07/07/2022 05:08:24,22.681,,,
2530,07/07/2022 05:13:24,22.670,,,
2531,07/07/2022 05:18:24,22.649,,,
2532,07/07/2022 05:23:24,22.649,,,
2533,07/07/2022 05:28:24,22.638,,,
2534,07/07/2022 05:33:24,22.638,,,
2535,07/07/2022 05:38:24,22.616,,,
2536,07/07/2022 05:43:24,22.606,,,
2537,07/07/2022 05:48:24,22.616,,,
2538,07/07/2022 05:53:24,22.606,,,
2539,07/07/2022 05:58:24,22.606,,,
2540,07/07/2022 06:03:24,22.606,,,
2541,07/07/2022 06:08:24,22.595,,,
2542,07/07/2022 06:13:24,22.595,,,
2543,07/07/2022 06:18:24,22.606,,,
2544,07/07/2022 06:23:24,22.606,,,
2545,07/07/2022 06:28:24,22.606,,,
2546,07/07/2022 06:33:24,22.606,,,
2547,07/07/2022 06:38:24,22.595,,,
2548,07/07/2022 06:43:24,22.606,,,
2549,07/07/2022 06:48:24,22.606,,,
2550,07/07/2022 06:53:24,22.616,,,
2551,07/07/2022 06:58:24,22.606,,,
2552,07/07/2022 07:03:24,22.595,,,
2553,07/07/2022 07:08:24,22.584,,,
2554,07/07/2022 07:13:24,22.616,,,
2555,07/07/2022 07:18:24,22.638,,,
2556,07/07/2022 07:23:24,22.638,,,
2557,07/07/2022 07:28:24,22.627,,,
2558,07/07/2022 07:33:24,22.649,,,
2559,07/07/2022 07:38:24,22.649,,,
2560,07/07/2022 07:43:24,22.649,,,
2561,07/07/2022 07:48:24,22.681,,,
2562,07/07/2022 07:53:24,22.692,,,
2563,07/07/2022 07:58:24,22.745,,,
2564,07/07/2022 08:03:24,22.756,,,
2565,07/07/2022 08:08:24,22.831,,,
2566,07/07/2022 08:13:24,22.863,,,
2567,07/07/2022 08:18:24,22.927,,,
2568,07/07/2022 08:23:24,22.927,,,
2569,07/07/2022 08:28:24,23.013,,,
2570,07/07/2022 08:33:24,23.045,,,
2571,07/07/2022 08:38:24,23.056,,,
2572,07/07/2022 08:43:24,23.088,,,
2573,07/07/2022 08:48:24,23.088,,,
2574,07/07/2022 08:53:24,23.067,,,
2575,07/07/2022 08:58:24,23.056,,,
2576,07/07/2022 09:03:24,23.249,,,
2577,07/07/2022 09:08:24,23.142,,,
2578,07/07/2022 09:13:24,23.185,,,
2579,07/07/2022 09:18:24,23.217,,,
2580,07/07/2022 09:23:24,23.196,,,
2581,07/07/2022 09:28:24,23.228,,,
2582,07/07/2022 09:33:24,23.239,,,
2583,07/07/2022 09:38:24,23.367,,,
2584,07/07/2022 09:43:24,23.528,,,
2585,07/07/2022 09:48:24,23.485,,,
2586,07/07/2022 09:53:24,23.432,,,
2587,07/07/2022 09:58:24,23.539,,,
2588,07/07/2022 10:03:24,23.550,,,
2589,07/07/2022 10:08:24,23.592,,,
2590,07/07/2022 10:13:24,23.668,,,
2591,07/07/2022 10:18:24,23.700,,,
2592,07/07/2022 10:23:24,23.743,,,
2593,07/07/2022 10:28:24,23.775,,,
2594,07/07/2022 10:33:24,23.796,,,
2595,07/07/2022 10:38:24,23.818,,,
2596,07/07/2022 10:43:24,23.861,,,
2597,07/07/2022 10:48:24,23.936,,,
2598,07/07/2022 10:53:24,23.936,,,
2599,07/07/2022 10:58:24,23.957,,,
2600,07/07/2022 11:03:24,23.968,,,
2601,07/07/2022 11:08:24,24.000,,,
2602,07/07/2022 11:13:24,24.000,,,
2603,07/07/2022 11:18:24,24.011,,,
2604,07/07/2022 11:23:24,24.032,,,
2605,07/07/2022 11:28:24,24.021,,,
2606,07/07/2022 11:33:24,24.032,,,
2607,07/07/2022 11:38:24,24.021,,,
2608,07/07/2022 11:43:24,24.032,,,
2609,07/07/2022 11:48:24,24.075,,,
2610,07/07/2022 11:53:24,24.086,,,
2611,07/07/2022 11:58:24,24.097,,,
2612,07/07/2022 12:03:24,24.129,,,
2613,07/07/2022 12:08:24,24.139,,,
2614,07/07/2022 12:13:24,24.161,,,
2615,07/07/2022 12:18:24,24.182,,,
2616,07/07/2022 12:23:24,24.204,,,
2617,07/07/2022 12:28:24,24.247,,,
2618,07/07/2022 12:33:24,24.268,,,
2619,07/07/2022 12:38:24,24.268,,,
2620,07/07/2022 12:43:24,24.290,,,
2621,07/07/2022 12:48:24,24.311,,,
2622,07/07/2022 12:53:24,24.322,,,
